date,open,close,high,low,volume
2022-10-19,3308.930,3196.58,3313.340,3194.730,20235117736.000
2022-10-20,3091.040,3120.83,3182.740,3042.610,38063656354.000
2022-10-21,3149.370,3101.37,3164.320,3093.740,23245967574.000
2022-10-24,3001.700,2801.99,3062.620,2768.400,57997253468.000
2022-10-25,2835.190,2884.79,2973.280,2720.380,47132109686.000
2022-10-26,2863.730,2956.41,3023.870,2854.100,36948390267.000
2022-10-27,3083.970,2989.18,3094.810,2978.610,34202102025.000
2022-10-28,2977.910,2822.92,2977.910,2797.410,30025096823.000
2022-10-31,2828.480,2852.57,2959.340,2792.130,30588709017.000
2022-11-01,2903.050,3075.16,3117.990,2893.080,49387707193.000
2022-11-02,3047.880,3156.59,3174.720,3011.330,28791548469.000
2022-11-03,3060.430,3035.39,3119.910,3023.920,24179630754.000
2022-11-04,3077.120,3264.23,3366.300,3077.120,58201828544.000
2022-11-07,3205.110,3396.64,3455.100,3189.790,42445334830.000
2022-11-08,3399.080,3343.76,3419.070,3314.510,27101650943.000
2022-11-09,3346.920,3280.48,3398.700,3244.050,27605875743.000
2022-11-10,3202.020,3172.76,3209.830,3159.000,22252788593.000
2022-11-11,3487.190,3491.7,3508.350,3363.120,51414268209.000
2022-11-14,3685.720,3554.39,3685.720,3513.270,50586619582.000
2022-11-15,3549.260,3813.86,3829.290,3513.410,65901015476.000
2022-11-16,3780.720,3805.25,3869.420,3712.020,55338438542.000
2022-11-17,3730.330,3721.61,3761.790,3591.140,56781972165.000
2022-11-18,3833.600,3742.7,3885.430,3711.670,47404462293.000
2022-11-21,3636.570,3631.97,3667.300,3555.640,29491111858.000
2022-11-22,3609.660,3515.37,3641.550,3487.870,34232734226.000
2022-11-23,3541.250,3555.02,3595.990,3486.390,26790385577.000
2022-11-24,3595.060,3582.95,3619.880,3539.470,18999658820.000
2022-11-25,3577.430,3500.31,3577.430,3485.680,21612545406.000
2022-11-28,3343.270,3432.86,3451.940,3313.730,30378949226.000
2022-11-29,3534.840,3695.8,3698.250,3496.190,41925283962.000
2022-11-30,3679.270,3798.19,3814.590,3642.240,54653016206.000
2022-12-01,3950.800,3839.27,4018.900,3830.260,57623194039.000
2022-12-02,3858.030,3878.81,3932.580,3818.840,43502787520.000
2022-12-05,4064.580,4238.2,4241.070,4007.060,75455968193.000
2022-12-06,4120.380,4161.21,4279.140,4116.880,44355483230.000
2022-12-07,4153.900,4004.31,4316.840,3990.760,55967783150.000
2022-12-08,4067.400,4270.21,4286.200,4067.400,46647200089.000
2022-12-09,4279.140,4369.53,4390.860,4224.380,59837391638.000
2022-12-12,4258.590,4192.67,4307.600,4156.200,38130513062.000
2022-12-13,4167.700,4223.2,4279.560,4160.170,33955348761.000
2022-12-14,4269.270,4237.66,4289.490,4162.170,36478490092.000
2022-12-15,4225.640,4136.42,4235.970,4118.620,26264681051.000
2022-12-16,4123.380,4149.22,4210.570,4048.500,34597311160.000
2022-12-19,4170.910,4125.06,4283.350,4099.940,29767404539.000
2022-12-20,4057.240,3996.36,4078.480,3945.610,27559813255.000
2022-12-21,4017.030,4024.84,4048.390,3981.930,16921694108.000
2022-12-22,4134.120,4210.53,4235.630,4120.160,31977975859.000
2022-12-23,4113.640,4124.33,4197.500,4105.370,20313749982.000
2022-12-28,4165.230,4212.44,4263.340,4165.230,32439149104.000
2022-12-29,4119.400,4107.43,4158.150,4074.330,28130893352.000
2022-12-30,4203.150,4128.79,4211.300,4122.140,25641131890.000
2023-01-03,4081.290,4233.37,4246.030,4018.850,32121436823.000
2023-01-04,4288.390,4427.17,4427.170,4255.290,52400840952.000
2023-01-05,4565.780,4494.22,4601.000,4460.830,53273719305.000
2023-01-06,4552.380,4431.12,4553.320,4395.150,41158048434.000
2023-01-09,4497.420,4570.72,4583.810,4468.350,47241414267.000
2023-01-10,4545.120,4558.58,4574.070,4491.580,35277117725.000
2023-01-11,4588.270,4547.12,4642.080,4517.940,49303327369.000
2023-01-12,4574.460,4487.07,4598.360,4420.880,47717605269.000
2023-01-13,4492.790,4554.78,4564.110,4448.520,32930141885.000
2023-01-16,4577.340,4506.72,4589.180,4456.440,36539440853.000
2023-01-17,4493.500,4500.54,4567.330,4444.640,29762384754.000
2023-01-18,4477.820,4524.67,4537.480,4432.790,35516915712.000
2023-01-19,4444.740,4449.91,4490.920,4413.420,26065068876.000
2023-01-20,4487.510,4568.79,4577.660,4485.330,27684409687.000
2023-01-26,4662.350,4763.61,4763.610,4659.240,34036277160.000
2023-01-27,4786.670,4813.23,4825.590,4762.270,29503910764.000
2023-01-30,4774.340,4580.22,4784.450,4557.740,70651387049.000
2023-01-31,4614.810,4542.58,4646.590,4471.370,53997818409.000
2023-02-01,4572.900,4695.7,4695.700,4530.680,44144886695.000
2023-02-02,4763.320,4696.55,4804.850,4687.520,37788211313.000
2023-02-03,4654.740,4634.19,4694.240,4584.690,34156310489.000
2023-02-06,4515.830,4464.82,4533.550,4433.920,39036432427.000
2023-02-07,4485.970,4516.31,4578.670,4478.580,32347033542.000
2023-02-08,4496.990,4431.58,4530.580,4409.080,43217088634.000
2023-02-09,4386.780,4571.71,4575.110,4379.170,40267033290.000
2023-02-10,4509.610,4362.22,4527.400,4353.310,38485878911.000
2023-02-13,4287.530,4374.9,4395.220,4265.210,33371306630.000
2023-02-14,4395.850,4330.6,4397.430,4327.600,25200859686.000
2023-02-15,4342.080,4288.75,4356.180,4246.880,28293980164.000
2023-02-16,4328.190,4367.1,4474.150,4319.610,33741690445.000
2023-02-17,4359.490,4257.63,4403.880,4254.330,25902154124.000
2023-02-20,4248.180,4311.61,4342.520,4224.140,21242560948.000
2023-02-21,4305.530,4158.04,4311.120,4151.730,35474536126.000
2023-02-22,4116.530,4100.58,4162.040,4072.380,35040193205.000
2023-02-23,4090.380,4149.12,4197.920,4079.310,28577054713.000
2023-02-24,4092.760,4010.66,4116.150,4009.570,35637272224.000
2023-02-27,3962.540,3989.83,4043.420,3947.390,32014331448.000
2023-02-28,4001.540,3925.06,4033.590,3906.800,36557675763.000
2023-03-01,3939.230,4185.62,4207.140,3939.230,42560582738.000
2023-03-02,4102.270,4126.31,4152.550,4097.520,28224506524.000
2023-03-03,4232.780,4211.31,4254.130,4156.670,27802288460.000
2023-03-06,4188.750,4177.25,4234.540,4140.990,25001783313.000
2023-03-07,4175.430,4122.6,4253.970,4080.410,28794602870.000
2023-03-08,4042.620,3989.28,4042.620,3954.040,29701210932.000
2023-03-09,3988.320,3930.94,4007.130,3930.940,22755728051.000
2023-03-10,3819.320,3782.22,3840.060,3754.310,59730841468.000
2023-03-13,3832.170,3891.48,3958.690,3828.270,36363408136.000
2023-03-14,3871.840,3790.62,3913.140,3765.190,31352883993.000
2023-03-15,3876.080,3866.26,3939.650,3839.550,25580441321.000
2023-03-16,3804.690,3811.81,3896.200,3785.730,27153984771.000
2023-03-17,3904.430,3979.8,3991.280,3879.630,47312252422.000
2023-03-20,3965.790,3870.27,3973.830,3821.510,28856509560.000
2023-03-21,3911.790,3965.17,3980.550,3870.780,26271907695.000
2023-03-22,4012.630,4009.13,4072.600,3992.780,27329288153.000
2023-03-23,4010.850,4198.99,4202.770,3990.550,50940614375.000
2023-03-24,4182.930,4224.85,4293.350,4171.280,44530614711.000
2023-03-27,4209.710,4105.69,4209.710,4081.000,47112062111.000
2023-03-28,4136.670,4144.12,4176.550,4089.920,36094426008.000
2023-03-29,4316.600,4246.35,4341.130,4232.350,58691937532.000
2023-03-30,4278.020,4270.32,4310.610,4198.730,42733395225.000
2023-03-31,4356.890,4303.71,4360.770,4278.040,43530450429.000
2023-04-03,4279.530,4302.52,4314.800,4233.850,35191959201.000
2023-04-04,4278.800,4233.42,4278.800,4185.520,38488761355.000
2023-04-06,4168.310,4237.63,4241.300,4157.120,33895752199.000
2023-04-11,4276.910,4248.14,4309.980,4178.290,38270478431.000
2023-04-12,4240.200,4166.77,4247.830,4143.100,39044929746.000
2023-04-13,4075.120,4159.85,4159.850,4054.230,32681493439.000
2023-04-14,4170.780,4164.03,4196.160,4114.620,24135094537.000
2023-04-17,4138.500,4254.01,4281.950,4124.240,28937244875.000
2023-04-18,4228.410,4202.67,4242.100,4180.760,21908762421.000
2023-04-19,4202.320,4102.02,4202.320,4086.070,25594245594.000
2023-04-20,4098.370,4098.35,4120.570,4081.620,25964582770.000
2023-04-21,4070.640,3969.94,4079.600,3944.450,29602921751.000
2023-04-24,3972.710,3961.17,4008.200,3901.520,24232247082.000
2023-04-25,3939.090,3824.09,3939.090,3785.220,28414244797.000
2023-04-26,3797.360,3872.01,3922.770,3795.370,28718205075.000
2023-04-27,3850.030,3861.98,3869.820,3820.180,21921688887.000
2023-04-28,3887.970,3901.52,3957.650,3884.580,20708983397.000
2023-05-02,3968.870,3898.59,4016.540,3863.860,12907793430.000
2023-05-03,3837.920,3835.06,3851.450,3785.000,14210472654.000
2023-05-04,3851.720,3856.0,3895.460,3827.630,18582678026.000
2023-05-05,3910.710,3895.53,3948.280,3883.200,19067362182.000
2023-05-08,3908.800,3914.34,3943.580,3885.240,17550903140.000
2023-05-09,3916.910,3798.7,3916.910,3790.570,26222750168.000
